idencuesta,ola,s10,satis_demo,muestra,m0_sexo,tramo_etario,educ,ponderador01,ponderador02,ponderadorlong_total,ponderadorlong_panel
13112046,1,1,0,1,2,18 a 29,Técnica,1.23599994182587,0.999000012874603,3.0061100463586,
13112047,1,0,0,1,1,30 a 39,Universitaria,1.64800000190735,2.19199991226196,4.26894189232259,
13112052,1,1,1,1,2,40 a 49,Básica,1.48399996757507,1.19900000095367,2.50970939537735,
13112053,1,0,1,1,1,60 o más,Básica,1.48399996757507,1.97200000286102,4.02304118990538,4.85389594948422
13112054,1,0,1,1,2,40 a 49,Media,0.989000022411346,0.799000024795532,1.67313959691823,1.75229218470237
13112055,1,0,1,1,2,60 o más,Básica,0.495000004768372,0.400000005960465,0.942517312604883,
13112056,1,1,0,1,2,60 o más,Media,1.48399996757507,1.19900000095367,2.82755193781465,
13112061,1,1,1,1,2,50 a 59,Básica,1.20700001716614,0.976000010967255,1.68312912214375,
13112062,1,0,0,1,1,60 o más,Básica,0.40200001001358,0.535000026226044,1.09144703483828,1.31685709675835
13112063,1,0,0,1,1,50 a 59,Media,1.20700001716614,1.60500001907349,2.39475628926802,2.37346519803512
13112064,1,0,0,1,2,18 a 29,Técnica,2.01200008392334,1.62600004673004,4.69615123169323,
13112065,1,0,0,1,1,30 a 39,Media,1.61000001430511,2.14100003242493,4.16937473448417,6.42923480138419
13112067,1,1,0,1,1,18 a 29,Media,0.824000000953674,1.09599995613098,2.85139579015383,
13113011,1,0,0,1,1,60 o más,Universitaria,1.41299998760223,1.87899994850159,3.83146779990989,4.62275804712783
13113013,1,0,1,1,1,60 o más,Universitaria,2.11899995803833,2.81800007820129,5.23733594461838,6.31897177475062
13113015,1,,0,1,2,40 a 49,Técnica,2.11899995803833,1.71200001239777,3.26722760381814,3.42179302095267
13113018,1,0,0,1,2,60 o más,Técnica,0.705999970436096,0.570999979972839,1.34645330372126,
13113032,1,0,0,1,2,30 a 39,Técnica,1.27199995517731,1.02699995040894,2.31457935468073,
13113034,1,0,0,1,2,18 a 29,Media,1.90699994564056,1.54100000858307,4.63799835723897,5.460438120046
13113036,1,0,0,1,2,40 a 49,Básica,1.27199995517731,1.02699995040894,2.15117948175201,
13113037,1,0,0,1,1,40 a 49,Básica,1.27199995517731,1.69099998474121,3.06069838938356,
13113038,1,0,1,1,1,50 a 59,Media,1.27199995517731,1.69099998474121,2.52200005627987,
13114021,1,0,1,1,2,40 a 49,Universitaria,1.88399994373322,1.52199995517731,3.18693256555854,3.33769939943308
13114023,1,0,0,1,2,18 a 29,Universitaria,1.88399994373322,1.52199995517731,4.58073911826071,
13114024,1,0,0,1,1,30 a 39,Universitaria,0.941999971866608,1.25199997425079,2.43939536704148,
13114042,1,0,0,1,2,18 a 29,Universitaria,4.71000003814697,3.8050000667572,4.69615123169323,5.52890303702136
13114043,1,0,0,1,1,60 o más,Universitaria,1.88399994373322,2.50500011444092,5.10862373321318,
13114044,1,0,0,1,2,60 o más,Universitaria,2.82599997520447,2.28299999237061,3.68100615930813,3.22440862483502
13114051,1,0,0,1,2,60 o más,Media,2.82599997520447,2.28299999237061,3.68100615930813,
13114058,1,0,0,1,2,30 a 39,Universitaria,2.82599997520447,2.28299999237061,3.51540056187289,
13114061,1,1,0,1,1,18 a 29,Universitaria,5.65199995040894,7.51399993896484,6.68168445872247,10.8351596528987
13114072,1,0,1,1,1,60 o más,Universitaria,5.65199995040894,7.51399993896484,5.23733594461838,
13114081,1,0,0,1,2,30 a 39,Universitaria,2.82599997520447,2.28299999237061,3.51540056187289,
13114082,1,0,0,1,2,50 a 59,Universitaria,5.65199995040894,4.56599998474121,2.69217908869749,
13114111,1,0,0,1,2,50 a 59,Universitaria,4.94500017166138,3.99499988555908,2.69217908869749,
13114113,1,0,0,1,2,40 a 49,Universitaria,2.11899995803833,1.71200001239777,3.26722760381814,
13114114,1,0,0,1,1,60 o más,Universitaria,2.11899995803833,2.81800007820129,5.23733594461838,
13115022,1,0,0,1,2,50 a 59,Universitaria,2.82599997520447,2.28299999237061,2.69217908869749,
13115033,1,0,0,1,2,30 a 39,Universitaria,0.941999971866608,0.760999977588654,1.71450322568943,
13115034,1,0,0,1,1,50 a 59,Universitaria,1.88399994373322,2.50500011444092,3.73629637967388,
13115035,1,0,1,1,2,40 a 49,Universitaria,1.88399994373322,1.52199995517731,3.18693256555854,
13116012,1,0,0,1,2,60 o más,Media,1.27199995517731,1.02699995040894,2.42361594669827,
13116013,1,0,0,1,2,40 a 49,Media,1.90699994564056,2.53600001335144,3.22676922262802,3.37942064192599
13116014,1,0,0,1,2,30 a 39,Media,1.27199995517731,1.02699995040894,2.31457935468073,
13116015,1,0,0,1,2,40 a 49,Media,1.27199995517731,1.02699995040894,2.15117948175201,2.25294709461733
13116018,1,0,0,1,2,30 a 39,Media,1.27199995517731,1.02699995040894,2.31457935468073,2.59124202424903
13116021,1,1,1,1,2,60 o más,Básica,2.47300004959106,1.99800002574921,3.68100615930813,3.22440862483502
13116024,1,1,1,1,2,30 a 39,Básica,1.85399997234344,1.49800002574921,3.37542822557607,3.7788946186965
13116025,1,1,0,1,2,60 o más,Básica,0.617999970912933,0.499000012874603,1.1781466407561,1.03200756134796
13116026,1,0,0,1,1,18 a 29,Media,1.23599994182587,1.64400005340576,4.27709368523075,
13116031,1,0,1,1,1,60 o más,Media,4.94500017166138,6.57499980926514,5.23733594461838,6.31897177475062
13117012,1,0,0,1,2,18 a 29,Universitaria,1.48399996757507,1.19900000095367,3.60733205563031,4.24700742670244
13117013,1,0,0,1,1,30 a 39,Media,0.495000004768372,0.657000005245209,1.28068256769678,1.97483063003711
13117014,1,0,0,1,1,40 a 49,Media,0.989000022411346,1.31500005722046,2.38054319174277,
13117015,1,1,0,1,2,30 a 39,Media,1.48399996757507,1.19900000095367,2.70034258046085,
13117017,1,0,0,1,2,18 a 29,Universitaria,0.495000004768372,0.400000005960465,1.20244401854344,
13117022,1,0,0,1,2,60 o más,Media,7.41800022125244,5.99300003051758,3.68100615930813,3.22440862483502
13117031,1,0,0,1,1,18 a 29,Media,3.29699993133545,4.38299989700317,6.68168445872247,10.8351596528987
13117036,1,1,1,1,1,60 o más,Técnica,2.47300004959106,3.28699994087219,5.23733594461838,
13117037,1,0,1,1,1,30 a 39,Media,1.64800000190735,2.19199991226196,4.26894189232259,
13118011,1,0,0,1,1,40 a 49,Universitaria,1.64800000190735,2.19199991226196,3.96757198623795,5.72336726129477
13118016,1,0,0,1,1,50 a 59,Básica,0.824000000953674,1.09599995613098,1.63462966610732,
13118017,1,1,0,1,2,40 a 49,Media,1.64800000190735,1.33200001716614,2.78856599486372,
13118021,1,1,0,1,1,60 o más,Básica,0.352999985218048,0.469999998807907,0.957866949977471,1.15568951178196
13118022,1,0,0,1,2,60 o más,Media,1.76600003242493,1.42700004577637,3.36613325930315,
13118023,1,0,0,1,2,60 o más,Media,0.352999985218048,0.284999996423721,0.673226651860631,0.589718606484547
13118024,1,0,0,1,2,18 a 29,Básica,0.352999985218048,0.284999996423721,0.858888584673884,
13118025,1,0,0,1,2,60 o más,Media,0.352999985218048,0.284999996423721,0.673226651860631,
13118026,1,1,0,1,2,18 a 29,Universitaria,0.705999970436096,0.570999979972839,1.71777716934777,2.02238448890592
13118027,1,0,0,1,2,60 o más,Básica,0.352999985218048,0.284999996423721,0.673226651860631,0.589718606484547
13118031,1,0,0,1,1,40 a 49,Universitaria,1.48399996757507,1.97200000286102,3.57081478761415,
13118032,1,0,0,1,2,60 o más,Universitaria,0.495000004768372,0.400000005960465,0.942517312604883,
13118033,1,0,0,1,2,40 a 49,Universitaria,0.495000004768372,0.400000005960465,0.836569798459116,0.876146092351183
13118034,1,0,0,1,2,60 o más,Universitaria,0.989000022411346,0.799000024795532,1.88503462520977,1.65121209815673
13118037,1,0,0,1,1,18 a 29,Media,0.989000022411346,1.31500005722046,3.4216749481846,
13118041,1,0,0,1,1,40 a 49,Técnica,1.23599994182587,1.64400005340576,2.97567898967846,
13118042,1,0,0,1,2,60 o más,Técnica,3.09100008010864,2.49699997901917,3.68100615930813,3.22440862483502
13118043,1,0,0,1,2,40 a 49,Técnica,1.85399997234344,2.46600008010864,3.13713674422169,3.28554784631694
13118045,1,0,0,1,1,40 a 49,Media,0.617999970912933,0.822000026702881,1.48783949483923,
13119011,1,0,0,1,2,60 o más,Media,1.85399997234344,1.49800002574921,3.53443992226831,
13119012,1,1,0,1,2,50 a 59,Media,0.617999970912933,0.499000012874603,0.861661625216877,0.62002020745661
13119013,1,0,0,1,1,60 o más,Media,1.23599994182587,1.64400005340576,3.35253432492115,4.04491329123685
13119017,1,0,0,1,1,60 o más,Media,1.23599994182587,1.64400005340576,3.35253432492115,4.04491329123685
13119022,1,0,0,1,2,50 a 59,Media,1.12999999523163,0.912999987602234,1.575609828968,
13119023,1,0,1,1,2,18 a 29,Universitaria,1.12999999523163,0.912999987602234,2.74844347095643,
13119025,1,0,0,1,1,50 a 59,Técnica,1.12999999523163,1.50300002098084,2.24177782780433,
13119027,1,1,0,1,1,30 a 39,Universitaria,1.12999999523163,1.50300002098084,2.92727444044978,4.51389858294198
13119028,1,0,0,1,2,50 a 59,Técnica,1.12999999523163,0.912999987602234,1.575609828968,1.13375123649209
13119031,1,0,0,1,2,30 a 39,Media,2.47300004959106,1.99800002574921,3.51540056187289,
13119034,1,0,0,1,1,60 o más,Básica,2.47300004959106,3.28699994087219,5.23733594461838,
13119041,1,0,0,1,2,18 a 29,Media,1.23599994182587,0.999000012874603,3.00611004635859,
13119042,1,1,0,1,2,40 a 49,Básica,1.23599994182587,0.999000012874603,2.09142449614779,2.19036523087796
13119043,1,0,1,1,2,60 o más,Básica,1.23599994182587,0.999000012874603,2.35629328151221,2.06401512269591
13119045,1,0,0,1,2,40 a 49,Media,1.23599994182587,0.999000012874603,2.09142449614779,
13119051,1,1,0,1,1,40 a 49,Técnica,0.412000000476837,0.547999978065491,0.991892996559486,
13119053,1,0,0,1,2,18 a 29,Básica,0.824000000953674,1.09599995613098,2.00407336423906,2.35944857039024
13119054,1,0,0,1,1,50 a 59,Media,0.824000000953674,1.09599995613098,1.63462966610732,
13119055,1,1,1,1,1,18 a 29,Media,0.824000000953674,1.09599995613098,2.85139579015383,
13119056,1,0,0,1,1,18 a 29,Media,1.64800000190735,2.19199991226196,5.70279158030766,
13119057,1,0,0,1,2,60 o más,Básica,0.824000000953674,0.666000008583069,1.5708621876748,
13119062,1,0,0,1,1,30 a 39,Básica,1.64800000190735,2.19199991226196,4.26894189232259,
13119064,1,0,0,1,2,30 a 39,Universitaria,2.47300004959106,1.99800002574921,3.51540056187289,
13119066,1,0,0,1,1,40 a 49,Técnica,0.824000000953674,1.09599995613098,1.98378599311897,2.86168363064738
13119071,1,0,1,1,2,40 a 49,Técnica,2.47300004959106,1.99800002574921,3.26722760381814,3.42179302095267
13119083,1,0,0,1,2,40 a 49,Técnica,2.47300004959106,1.99800002574921,3.26722760381814,
13119084,1,0,1,1,2,40 a 49,Media,4.94500017166138,3.99499988555908,3.26722760381814,3.42179302095267
13119093,1,0,0,1,1,60 o más,Técnica,5.65199995040894,7.51399993896484,5.23733594461838,
13119101,1,0,0,1,2,60 o más,Media,0.617999970912933,0.499000012874603,1.1781466407561,1.03200756134796
13119102,1,0,0,1,2,40 a 49,Media,0.617999970912933,0.499000012874603,1.04571224807389,
13119105,1,0,0,1,2,60 o más,Media,0.617999970912933,0.499000012874603,1.1781466407561,1.03200756134796
13119107,1,1,0,1,2,40 a 49,Media,1.85399997234344,1.49800002574921,3.13713674422168,3.28554784631694
13119111,1,1,0,1,2,50 a 59,Básica,1.64800000190735,1.33200001716614,2.29776433391167,1.6533872198843
13119112,1,0,0,1,2,18 a 29,Media,1.23599994182587,0.999000012874603,3.0061100463586,
13119113,1,0,0,1,2,40 a 49,Media,0.824000000953674,0.666000008583069,1.39428299743186,1.46024348725197
13119114,1,0,0,1,2,30 a 39,Media,0.824000000953674,0.666000008583069,1.50019032247825,1.67950871942067
13119115,1,0,0,1,2,50 a 59,Básica,0.412000000476837,0.333000004291534,0.574441083477918,0.413346804971074
13119117,1,0,0,1,2,18 a 29,Media,0.824000000953674,0.666000008583069,2.00407336423906,2.35944857039024
13119122,1,0,0,1,2,18 a 29,Universitaria,1.85399997234344,1.49800002574921,4.50916506953789,
13119123,1,0,1,1,1,50 a 59,Media,1.85399997234344,2.46600008010864,3.67791674874148,
13119124,1,0,0,1,1,30 a 39,Media,1.23599994182587,1.64400005340576,3.20170641924195,
13119125,1,0,0,1,2,50 a 59,Media,0.617999970912933,0.499000012874603,0.861661625216877,
13119131,1,0,0,1,2,30 a 39,Técnica,0.989000022411346,0.799000024795532,1.8002283869739,
13119132,1,0,0,1,2,18 a 29,Media,0.495000004768372,0.400000005960465,1.20244401854344,
13119135,1,0,0,1,1,30 a 39,Básica,0.989000022411346,1.31500005722046,2.56136513539356,
13119136,1,1,0,1,2,18 a 29,Universitaria,0.495000004768372,0.400000005960465,1.20244401854344,1.41566914223415
13119137,1,0,0,1,1,30 a 39,Media,0.989000022411346,1.31500005722046,2.56136513539356,
13119141,1,0,0,1,2,60 o más,Media,1.48399996757507,1.19900000095367,2.82755193781465,2.4768181472351
13119142,1,0,0,1,2,50 a 59,Básica,1.48399996757507,1.19900000095367,2.0679879005205,
13119144,1,0,1,1,2,40 a 49,Básica,0.989000022411346,0.799000024795532,1.67313959691823,
13119145,1,0,0,1,1,18 a 29,Técnica,0.989000022411346,1.31500005722046,3.4216749481846,5.54865985859388
13119146,1,0,0,1,1,50 a 59,Media,1.48399996757507,1.97200000286102,2.94233339899318,2.91617395675002
13119152,1,1,0,1,1,40 a 49,Media,1.85399997234344,2.46600008010864,4.46351848451769,
13119153,1,1,0,1,2,30 a 39,Universitaria,1.23599994182587,0.999000012874603,2.25028548371738,2.519263079131
13119154,1,0,0,1,2,40 a 49,Técnica,1.85399997234344,1.49800002574921,3.13713674422168,
13119156,1,0,0,1,2,30 a 39,Universitaria,2.47300004959106,1.99800002574921,3.51540056187289,3.93559790878296
13119161,1,1,0,1,2,30 a 39,Técnica,1.64800000190735,1.33200001716614,3.00038064495651,3.35901743884134
13119165,1,0,0,1,1,50 a 59,Técnica,1.64800000190735,2.19199991226196,3.26925933221465,
13119167,1,0,0,1,1,30 a 39,Técnica,1.64800000190735,2.19199991226196,4.26894189232259,
13120013,1,1,0,1,2,18 a 29,Técnica,4.94500017166138,3.99499988555908,4.69615123169323,
13120022,1,0,0,1,2,40 a 49,Universitaria,2.47300004959106,1.99800002574921,3.26722760381814,3.42179302095267
13120024,1,1,1,1,2,50 a 59,Media,3.70900011062622,2.99600005149841,2.69217908869749,1.93719365959281
13120041,1,0,0,1,2,60 o más,Universitaria,1.23599994182587,0.999000012874603,2.35629328151221,2.06401512269591
13120042,1,0,0,1,2,60 o más,Media,1.23599994182587,0.999000012874603,2.35629328151221,2.06401512269591
13120044,1,0,0,1,2,50 a 59,Técnica,1.85399997234344,1.49800002574921,2.58498487565063,
13120046,1,0,0,1,1,60 o más,Universitaria,1.23599994182587,1.64400005340576,3.35253432492115,
13120062,1,0,0,1,2,60 o más,Media,4.12099981307983,3.3289999961853,3.68100615930813,
13120064,1,0,0,1,1,18 a 29,Universitaria,1.64800000190735,2.19199991226196,5.70279158030766,
13120065,1,0,0,1,2,30 a 39,Técnica,0.824000000953674,0.666000008583069,1.50019032247825,
13120072,1,0,0,1,2,50 a 59,Técnica,1.97800004482269,1.59800004959106,2.69217908869749,
13120073,1,0,0,1,1,40 a 49,Universitaria,0.989000022411346,1.31500005722046,2.38054319174277,3.43402035677686
13120074,1,1,0,1,2,60 o más,Universitaria,0.989000022411346,0.799000024795532,1.88503462520977,
13120075,1,1,0,1,1,50 a 59,Media,0.989000022411346,1.31500005722046,1.96155559932879,1.94411597116668
13120077,1,0,1,1,1,50 a 59,Universitaria,0.495000004768372,0.657000005245209,0.980777799664395,0.972057985583339
13120087,1,0,0,1,2,60 o más,Universitaria,2.47300004959106,1.99800002574921,3.68100615930813,
13120091,1,0,0,1,2,60 o más,Universitaria,2.47300004959106,1.99800002574921,3.68100615930813,
13121013,1,0,0,1,2,30 a 39,Media,2.47300004959106,1.99800002574921,3.51540056187289,
13121021,1,0,0,1,1,18 a 29,Técnica,1.64800000190735,2.19199991226196,5.70279158030766,
13121022,1,1,0,1,1,40 a 49,Universitaria,0.824000000953674,1.09599995613098,1.98378599311897,2.86168363064738
13121024,1,0,0,1,2,30 a 39,Universitaria,0.824000000953674,0.666000008583069,1.50019032247825,1.67950871942067
13121025,1,0,0,1,1,30 a 39,Media,2.05999994277954,2.74000000953674,5.00171228343967,
13121026,1,0,0,1,2,18 a 29,Universitaria,1.64800000190735,1.33200001716614,4.00814672847813,4.71889714078049
13121027,1,0,0,1,2,50 a 59,Técnica,2.05999994277954,1.66499996185303,2.69217908869749,1.93719365959281
13121031,1,0,0,1,1,50 a 59,Básica,0.989000022411346,1.31500005722046,1.96155559932879,
13121034,1,0,0,1,2,60 o más,Media,1.48399996757507,1.19900000095367,2.82755193781465,
13121035,1,0,0,1,2,50 a 59,Universitaria,1.97800004482269,1.59800004959106,2.69217908869749,
13121036,1,0,0,1,2,30 a 39,Media,1.97800004482269,1.59800004959106,3.51540056187289,3.93559790878296
13121037,1,0,0,1,2,50 a 59,Media,0.495000004768372,0.400000005960465,0.689329300173501,0.496016165965288
13122011,1,0,0,1,1,18 a 29,Media,2.11899995803833,2.81800007820129,6.68168445872247,
13122014,1,0,0,1,2,18 a 29,Media,0.705999970436096,0.570999979972839,1.71777716934777,
13122016,1,0,1,1,2,50 a 59,Básica,2.11899995803833,1.71200001239777,2.69217908869749,1.93719365959281
13122017,1,1,0,1,2,40 a 49,Media,2.82599997520447,2.28299999237061,3.26722760381814,3.42179302095267
13122022,1,0,0,1,1,40 a 49,Universitaria,2.47300004959106,3.28699994087219,4.64861177302196,
13122025,1,1,0,1,2,18 a 29,Media,6.18100023269653,4.99399995803833,4.69615123169323,5.52890303702136
13122041,1,0,0,1,1,40 a 49,Técnica,1.12999999523163,1.50300002098084,2.72062079056316,3.92459469345927
13122042,1,0,0,1,1,60 o más,Media,1.12999999523163,1.50300002098084,3.06517423992791,
13122043,1,0,0,1,2,50 a 59,Básica,1.69500005245209,1.37000000476837,2.36341474345201,
13122044,1,0,0,1,2,50 a 59,Media,1.69500005245209,2.25399994850159,2.36341474345201,1.70062685473813
13122046,1,1,0,1,2,50 a 59,Básica,1.69500005245209,1.37000000476837,2.36341474345201,1.70062685473813
13122051,1,0,0,1,2,50 a 59,Media,1.85399997234344,1.49800002574921,2.58498487565063,1.86006062236983
13122052,1,0,0,1,2,40 a 49,Media,1.85399997234344,1.49800002574921,3.13713674422168,3.28554784631694
13122053,1,0,0,1,1,50 a 59,Media,1.85399997234344,2.46600008010864,3.67791674874148,
13122056,1,0,0,1,1,60 o más,Básica,1.23599994182587,1.64400005340576,3.35253432492115,
13122061,1,0,0,1,2,60 o más,Básica,0.617999970912933,0.499000012874603,1.1781466407561,
13122064,1,1,0,1,1,18 a 29,Media,1.23599994182587,1.64400005340576,4.27709368523075,
13122065,1,0,0,1,2,40 a 49,Media,0.617999970912933,0.499000012874603,1.04571224807389,1.09518261543898
13122066,1,0,1,1,2,40 a 49,Media,1.23599994182587,0.999000012874603,2.09142449614779,2.19036523087796
13122071,1,0,0,1,1,40 a 49,Media,1.05999994277954,1.40900003910065,2.55058199115297,3.67930752511807
13122072,1,0,0,1,2,60 o más,Media,1.41299998760223,1.14199995994568,2.69290660744252,
13122073,1,0,0,1,1,18 a 29,Media,0.705999970436096,0.939000010490417,2.44405353441757,
13122074,1,0,0,1,2,50 a 59,Básica,1.05999994277954,0.856000006198883,1.4771342146575,
13122075,1,0,0,1,2,18 a 29,Básica,0.352999985218048,0.284999996423721,0.858888584673884,
13122076,1,0,0,1,1,50 a 59,Básica,1.05999994277954,1.40900003910065,2.10166671356656,
13122077,1,0,1,1,1,18 a 29,Básica,0.352999985218048,0.469999998807907,1.22202676720879,
13123013,1,0,0,1,2,18 a 29,Universitaria,0.795000016689301,0.642000019550324,1.93249931551624,2.27518255001916
13123014,1,0,0,1,1,30 a 39,Universitaria,0.795000016689301,1.057000041008,2.05823984094125,
13123015,1,0,0,1,2,50 a 59,Media,1.5900000333786,1.28400003910065,2.21570132198626,
13123016,1,0,0,1,1,30 a 39,Universitaria,1.5900000333786,2.11299991607666,4.1164796818825,
13123021,1,0,1,1,1,50 a 59,Universitaria,0.449999988079071,0.59799998998642,0.891616181513086,
13123023,1,0,1,1,1,40 a 49,Universitaria,1.79799997806549,1.45299994945526,4.32826034862321,
13123026,1,0,0,1,2,30 a 39,Técnica,1.34899997711182,1.0900000333786,2.45485689132805,2.74828699541564
13123027,1,0,0,1,2,40 a 49,Técnica,0.449999988079071,0.363000005483627,0.760517998599196,
13123028,1,0,0,1,2,50 a 59,Técnica,1.34899997711182,1.0900000333786,1.87998900047319,1.35277136172351
13123029,1,1,0,1,2,18 a 29,Universitaria,0.898999989032745,0.726000010967255,2.18626185189716,
