idencuesta,ola,muestra,responde,estrato_disenno,segmento_disenno,sexo_imp,edad_imp_tramo,edu_imp,civil_imp,ola_num
71012324,2018,Refresco,Responde,Ciudades Grandes,710123,Hombre,30 a 44,Media,En Pareja,2
71012324,2019,Refresco,Responde,Ciudades Grandes,710123,Hombre,30 a 44,Media,Soltero,3
71012324,2021,Refresco,Responde,Ciudades Grandes,710123,Hombre,30 a 44,Media,Soltero,5
71012324,2022,Refresco,Responde,Ciudades Grandes,710123,Hombre,30 a 44,Media,Soltero,6
71012325,2018,Refresco,Responde,Ciudades Grandes,710123,Mujer,18 a 29,Universitaria,En Pareja,2
71012325,2019,Refresco,Responde,Ciudades Grandes,710123,Mujer,18 a 29,Universitaria,En Pareja,3
71012325,2021,Refresco,No Responde,Ciudades Grandes,710123,Mujer,18 a 29,Universitaria,En Pareja,5
71012325,2022,Refresco,No Responde,Ciudades Grandes,710123,Mujer,18 a 29,Universitaria,En Pareja,6
71020521,2018,Refresco,Responde,Ciudades Medianas,710205,Mujer,30 a 44,Media,En Pareja,2
71020521,2019,Refresco,Responde,Ciudades Medianas,710205,Mujer,30 a 44,Media,En Pareja,3
71020521,2021,Refresco,No Responde,Ciudades Medianas,710205,Mujer,30 a 44,Media,En Pareja,5
71020521,2022,Refresco,No Responde,Ciudades Medianas,710205,Mujer,30 a 44,Media,En Pareja,6
71020522,2018,Refresco,Responde,Ciudades Medianas,710205,Mujer,60 0 más,Media,Soltero,2
71020522,2019,Refresco,Responde,Ciudades Medianas,710205,Mujer,60 0 más,Media,Soltero,3
71020522,2021,Refresco,No Responde,Ciudades Medianas,710205,Mujer,60 0 más,Media,Soltero,5
71020522,2022,Refresco,No Responde,Ciudades Medianas,710205,Mujer,60 0 más,Media,Soltero,6
71020523,2018,Refresco,Responde,Ciudades Medianas,710205,Hombre,18 a 29,Media,Soltero,2
71020523,2019,Refresco,Responde,Ciudades Medianas,710205,Hombre,18 a 29,Media,Soltero,3
71020523,2021,Refresco,Responde,Ciudades Medianas,710205,Hombre,18 a 29,Media,Soltero,5
71020523,2022,Refresco,No Responde,Ciudades Medianas,710205,Hombre,18 a 29,Media,Soltero,6
71020524,2018,Refresco,Responde,Ciudades Medianas,710205,Mujer,45 a 59,Media,En Pareja,2
71020524,2019,Refresco,Responde,Ciudades Medianas,710205,Mujer,45 a 59,Media,En Pareja,3
71020524,2021,Refresco,Responde,Ciudades Medianas,710205,Mujer,45 a 59,Media,En Pareja,5
71020524,2022,Refresco,No Responde,Ciudades Medianas,710205,Mujer,45 a 59,Media,En Pareja,6
71020621,2018,Refresco,Responde,Ciudades Medianas,710206,Mujer,45 a 59,Media,Soltero,2
71020621,2019,Refresco,Responde,Ciudades Medianas,710206,Mujer,45 a 59,Media,Soltero,3
71020621,2021,Refresco,Responde,Ciudades Medianas,710206,Mujer,45 a 59,Técnica,Soltero,5
71020621,2022,Refresco,Responde,Ciudades Medianas,710206,Mujer,45 a 59,Media,Soltero,6
71020622,2018,Refresco,Responde,Ciudades Medianas,710206,Mujer,30 a 44,Media,En Pareja,2
71020622,2019,Refresco,Responde,Ciudades Medianas,710206,Mujer,30 a 44,Media,En Pareja,3
71020622,2021,Refresco,Responde,Ciudades Medianas,710206,Mujer,30 a 44,Media,En Pareja,5
71020622,2022,Refresco,Responde,Ciudades Medianas,710206,Mujer,30 a 44,Media,En Pareja,6
71020623,2018,Refresco,Responde,Ciudades Medianas,710206,Mujer,45 a 59,Básica,Soltero,2
71020623,2019,Refresco,Responde,Ciudades Medianas,710206,Mujer,45 a 59,Básica,Soltero,3
71020623,2021,Refresco,Responde,Ciudades Medianas,710206,Mujer,45 a 59,Básica,Soltero,5
71020623,2022,Refresco,No Responde,Ciudades Medianas,710206,Mujer,45 a 59,Básica,Soltero,6
71020921,2018,Refresco,Responde,Ciudades Medianas,710209,Hombre,45 a 59,Media,En Pareja,2
71020921,2019,Refresco,Responde,Ciudades Medianas,710209,Hombre,45 a 59,Media,En Pareja,3
71020921,2021,Refresco,Responde,Ciudades Medianas,710209,Hombre,45 a 59,Media,En Pareja,5
71020921,2022,Refresco,Responde,Ciudades Medianas,710209,Hombre,45 a 59,Media,En Pareja,6
71020923,2018,Refresco,Responde,Ciudades Medianas,710209,Mujer,18 a 29,Universitaria,Soltero,2
71020923,2019,Refresco,Responde,Ciudades Medianas,710209,Mujer,18 a 29,Media,Soltero,3
71020923,2021,Refresco,No Responde,Ciudades Medianas,710209,Mujer,18 a 29,Media,Soltero,5
71020923,2022,Refresco,No Responde,Ciudades Medianas,710209,Mujer,18 a 29,Media,Soltero,6
71020924,2018,Refresco,Responde,Ciudades Medianas,710209,Mujer,30 a 44,Universitaria,Soltero,2
71020924,2019,Refresco,Responde,Ciudades Medianas,710209,Mujer,30 a 44,Universitaria,Soltero,3
71020924,2021,Refresco,Responde,Ciudades Medianas,710209,Mujer,30 a 44,Universitaria,Soltero,5
71020924,2022,Refresco,Responde,Ciudades Medianas,710209,Mujer,30 a 44,Universitaria,Soltero,6
71020925,2018,Refresco,Responde,Ciudades Medianas,710209,Mujer,60 0 más,Universitaria,En Pareja,2
71020925,2019,Refresco,Responde,Ciudades Medianas,710209,Mujer,60 0 más,Universitaria,En Pareja,3
71020925,2021,Refresco,Responde,Ciudades Medianas,710209,Mujer,60 0 más,Universitaria,En Pareja,5
71020925,2022,Refresco,No Responde,Ciudades Medianas,710209,Mujer,60 0 más,Universitaria,En Pareja,6
71021122,2018,Refresco,Responde,Ciudades Medianas,710211,Mujer,30 a 44,Media,Soltero,2
71021122,2019,Refresco,Responde,Ciudades Medianas,710211,Mujer,30 a 44,Media,En Pareja,3
71021122,2021,Refresco,Responde,Ciudades Medianas,710211,Mujer,30 a 44,Media,Soltero,5
71021122,2022,Refresco,Responde,Ciudades Medianas,710211,Mujer,30 a 44,Básica,Soltero,6
71021124,2018,Refresco,Responde,Ciudades Medianas,710211,Mujer,30 a 44,Básica,Soltero,2
71021124,2019,Refresco,Responde,Ciudades Medianas,710211,Mujer,30 a 44,Básica,En Pareja,3
71021124,2021,Refresco,No Responde,Ciudades Medianas,710211,Mujer,30 a 44,Básica,En Pareja,5
71021124,2022,Refresco,Responde,Ciudades Medianas,710211,Mujer,30 a 44,Básica,En Pareja,6
71021125,2018,Refresco,Responde,Ciudades Medianas,710211,Hombre,60 0 más,Media,Soltero,2
71021125,2019,Refresco,Responde,Ciudades Medianas,710211,Hombre,60 0 más,Media,Soltero,3
71021125,2021,Refresco,No Responde,Ciudades Medianas,710211,Hombre,60 0 más,Media,Soltero,5
71021125,2022,Refresco,No Responde,Ciudades Medianas,710211,Hombre,60 0 más,Media,Soltero,6
71021621,2018,Refresco,Responde,Ciudades Medianas,710216,Mujer,30 a 44,Universitaria,En Pareja,2
71021621,2019,Refresco,Responde,Ciudades Medianas,710216,Mujer,30 a 44,Universitaria,En Pareja,3
71021621,2021,Refresco,Responde,Ciudades Medianas,710216,Mujer,30 a 44,Universitaria,En Pareja,5
71021621,2022,Refresco,Responde,Ciudades Medianas,710216,Mujer,30 a 44,Universitaria,En Pareja,6
71021625,2018,Refresco,Responde,Ciudades Medianas,710216,Mujer,18 a 29,Universitaria,Soltero,2
71021625,2019,Refresco,Responde,Ciudades Medianas,710216,Mujer,18 a 29,Universitaria,Soltero,3
71021625,2021,Refresco,Responde,Ciudades Medianas,710216,Mujer,18 a 29,Universitaria,Soltero,5
71021625,2022,Refresco,Responde,Ciudades Medianas,710216,Mujer,18 a 29,Universitaria,Soltero,6
71021923,2018,Refresco,Responde,Ciudades Medianas,710219,Mujer,60 0 más,Básica,Soltero,2
71021923,2019,Refresco,Responde,Ciudades Medianas,710219,Mujer,60 0 más,Básica,Soltero,3
71021923,2021,Refresco,No Responde,Ciudades Medianas,710219,Mujer,60 0 más,Básica,Soltero,5
71021923,2022,Refresco,Responde,Ciudades Medianas,710219,Mujer,60 0 más,Básica,Soltero,6
71022023,2018,Refresco,Responde,Ciudades Medianas,710220,Mujer,45 a 59,Media,En Pareja,2
71022023,2019,Refresco,Responde,Ciudades Medianas,710220,Mujer,45 a 59,Media,En Pareja,3
71022023,2021,Refresco,Responde,Ciudades Medianas,710220,Mujer,45 a 59,Media,En Pareja,5
71022023,2022,Refresco,Responde,Ciudades Medianas,710220,Mujer,45 a 59,Media,En Pareja,6
71022024,2018,Refresco,Responde,Ciudades Medianas,710220,Mujer,30 a 44,Básica,Soltero,2
71022024,2019,Refresco,Responde,Ciudades Medianas,710220,Mujer,30 a 44,Básica,En Pareja,3
71022024,2021,Refresco,Responde,Ciudades Medianas,710220,Mujer,30 a 44,Básica,Soltero,5
71022024,2022,Refresco,Responde,Ciudades Medianas,710220,Mujer,30 a 44,Básica,Soltero,6
71022025,2018,Refresco,Responde,Ciudades Medianas,710220,Hombre,45 a 59,Media,En Pareja,2
71022025,2019,Refresco,Responde,Ciudades Medianas,710220,Hombre,45 a 59,Media,En Pareja,3
71022025,2021,Refresco,Responde,Ciudades Medianas,710220,Hombre,45 a 59,Media,En Pareja,5
71022025,2022,Refresco,Responde,Ciudades Medianas,710220,Hombre,45 a 59,Técnica,En Pareja,6
71022121,2018,Refresco,Responde,Ciudades Medianas,710221,Mujer,45 a 59,Básica,En Pareja,2
71022121,2019,Refresco,Responde,Ciudades Medianas,710221,Mujer,45 a 59,Media,En Pareja,3
71022121,2021,Refresco,Responde,Ciudades Medianas,710221,Mujer,45 a 59,Media,En Pareja,5
71022121,2022,Refresco,Responde,Ciudades Medianas,710221,Mujer,45 a 59,Media,En Pareja,6
71022122,2018,Refresco,Responde,Ciudades Medianas,710221,Mujer,30 a 44,Media,En Pareja,2
71022122,2019,Refresco,Responde,Ciudades Medianas,710221,Mujer,30 a 44,Media,En Pareja,3
71022122,2021,Refresco,Responde,Ciudades Medianas,710221,Mujer,30 a 44,Media,En Pareja,5
71022122,2022,Refresco,Responde,Ciudades Medianas,710221,Mujer,30 a 44,Media,En Pareja,6
71022123,2018,Refresco,Responde,Ciudades Medianas,710221,Hombre,45 a 59,Técnica,Soltero,2
71022123,2019,Refresco,Responde,Ciudades Medianas,710221,Hombre,45 a 59,Técnica,Soltero,3
71022123,2021,Refresco,Responde,Ciudades Medianas,710221,Hombre,45 a 59,Técnica,Soltero,5
71022123,2022,Refresco,Responde,Ciudades Medianas,710221,Hombre,45 a 59,Técnica,Soltero,6
71022125,2018,Refresco,Responde,Ciudades Medianas,710221,Mujer,45 a 59,Básica,Soltero,2
71022125,2019,Refresco,Responde,Ciudades Medianas,710221,Mujer,45 a 59,Básica,Soltero,3
71022125,2021,Refresco,Responde,Ciudades Medianas,710221,Mujer,45 a 59,Básica,Soltero,5
71022125,2022,Refresco,Responde,Ciudades Medianas,710221,Mujer,45 a 59,Básica,Soltero,6
71022221,2018,Refresco,Responde,Ciudades Medianas,710222,Mujer,45 a 59,Media,En Pareja,2
71022221,2019,Refresco,Responde,Ciudades Medianas,710222,Mujer,45 a 59,Básica,En Pareja,3
71022221,2021,Refresco,No Responde,Ciudades Medianas,710222,Mujer,45 a 59,Básica,En Pareja,5
71022221,2022,Refresco,No Responde,Ciudades Medianas,710222,Mujer,45 a 59,Básica,En Pareja,6
71022223,2018,Refresco,Responde,Ciudades Medianas,710222,Mujer,45 a 59,Media,Soltero,2
71022223,2019,Refresco,Responde,Ciudades Medianas,710222,Mujer,45 a 59,Media,Soltero,3
71022223,2021,Refresco,No Responde,Ciudades Medianas,710222,Mujer,45 a 59,Media,Soltero,5
71022223,2022,Refresco,No Responde,Ciudades Medianas,710222,Mujer,45 a 59,Media,Soltero,6
71022321,2018,Refresco,Responde,Ciudades Medianas,710223,Hombre,18 a 29,Media,Soltero,2
71022321,2019,Refresco,Responde,Ciudades Medianas,710223,Hombre,18 a 29,Media,Soltero,3
71022321,2021,Refresco,Responde,Ciudades Medianas,710223,Hombre,18 a 29,Media,Soltero,5
71022321,2022,Refresco,Responde,Ciudades Medianas,710223,Hombre,18 a 29,Media,Soltero,6
71022322,2018,Refresco,Responde,Ciudades Medianas,710223,Mujer,18 a 29,Media,Soltero,2
71022322,2019,Refresco,Responde,Ciudades Medianas,710223,Mujer,18 a 29,Media,Soltero,3
71022322,2021,Refresco,Responde,Ciudades Medianas,710223,Mujer,18 a 29,Media,Soltero,5
71022322,2022,Refresco,Responde,Ciudades Medianas,710223,Mujer,18 a 29,Media,Soltero,6
71022324,2018,Refresco,Responde,Ciudades Medianas,710223,Mujer,18 a 29,Media,En Pareja,2
71022324,2019,Refresco,Responde,Ciudades Medianas,710223,Mujer,18 a 29,Media,Soltero,3
71022324,2021,Refresco,Responde,Ciudades Medianas,710223,Mujer,18 a 29,Media,Soltero,5
71022324,2022,Refresco,Responde,Ciudades Medianas,710223,Mujer,18 a 29,Media,Soltero,6
71022325,2018,Refresco,Responde,Ciudades Medianas,710223,Mujer,60 0 más,Básica,En Pareja,2
71022325,2019,Refresco,No Responde,Ciudades Medianas,710223,Mujer,60 0 más,Básica,En Pareja,3
71022325,2021,Refresco,Responde,Ciudades Medianas,710223,Mujer,60 0 más,Media,En Pareja,5
71022325,2022,Refresco,No Responde,Ciudades Medianas,710223,Mujer,60 0 más,Media,En Pareja,6
71022523,2018,Refresco,Responde,Ciudades Medianas,710225,Mujer,45 a 59,Básica,Soltero,2
71022523,2019,Refresco,Responde,Ciudades Medianas,710225,Mujer,45 a 59,Básica,Soltero,3
71022523,2021,Refresco,No Responde,Ciudades Medianas,710225,Mujer,45 a 59,Básica,Soltero,5
71022523,2022,Refresco,No Responde,Ciudades Medianas,710225,Mujer,45 a 59,Básica,Soltero,6
71022524,2018,Refresco,Responde,Ciudades Medianas,710225,Mujer,60 0 más,Básica,Soltero,2
71022524,2019,Refresco,Responde,Ciudades Medianas,710225,Mujer,60 0 más,Básica,Soltero,3
71022524,2021,Refresco,Responde,Ciudades Medianas,710225,Mujer,60 0 más,Básica,Soltero,5
71022524,2022,Refresco,Responde,Ciudades Medianas,710225,Mujer,60 0 más,Media,Soltero,6
71022525,2018,Refresco,Responde,Ciudades Medianas,710225,Mujer,60 0 más,Media,En Pareja,2
71022525,2019,Refresco,Responde,Ciudades Medianas,710225,Mujer,60 0 más,Media,En Pareja,3
71022525,2021,Refresco,Responde,Ciudades Medianas,710225,Mujer,60 0 más,Media,En Pareja,5
71022525,2022,Refresco,Responde,Ciudades Medianas,710225,Mujer,60 0 más,Media,En Pareja,6
74010325,2018,Refresco,Responde,Ciudades Medianas,740103,Hombre,18 a 29,Universitaria,Soltero,2
74010325,2019,Refresco,Responde,Ciudades Medianas,740103,Hombre,18 a 29,Universitaria,En Pareja,3
74010325,2021,Refresco,Responde,Ciudades Medianas,740103,Hombre,18 a 29,Universitaria,En Pareja,5
74010325,2022,Refresco,No Responde,Ciudades Medianas,740103,Hombre,18 a 29,Universitaria,En Pareja,6
74010822,2018,Refresco,Responde,Ciudades Medianas,740108,Mujer,60 0 más,Básica,Soltero,2
74010822,2019,Refresco,Responde,Ciudades Medianas,740108,Mujer,60 0 más,Básica,Soltero,3
74010822,2021,Refresco,No Responde,Ciudades Medianas,740108,Mujer,60 0 más,Básica,Soltero,5
74010822,2022,Refresco,Responde,Ciudades Medianas,740108,Mujer,60 0 más,Básica,Soltero,6
74010823,2018,Refresco,Responde,Ciudades Medianas,740108,Mujer,60 0 más,Básica,En Pareja,2
74010823,2019,Refresco,Responde,Ciudades Medianas,740108,Mujer,60 0 más,Básica,En Pareja,3
74010823,2021,Refresco,Responde,Ciudades Medianas,740108,Mujer,60 0 más,Básica,En Pareja,5
74010823,2022,Refresco,Responde,Ciudades Medianas,740108,Mujer,60 0 más,Básica,En Pareja,6
74010825,2018,Refresco,Responde,Ciudades Medianas,740108,Hombre,60 0 más,Básica,Soltero,2
74010825,2019,Refresco,Responde,Ciudades Medianas,740108,Hombre,60 0 más,Básica,Soltero,3
74010825,2021,Refresco,No Responde,Ciudades Medianas,740108,Hombre,60 0 más,Básica,Soltero,5
74010825,2022,Refresco,No Responde,Ciudades Medianas,740108,Hombre,60 0 más,Básica,Soltero,6
74010922,2018,Refresco,Responde,Ciudades Medianas,740109,Mujer,30 a 44,Básica,En Pareja,2
74010922,2019,Refresco,Responde,Ciudades Medianas,740109,Mujer,30 a 44,Básica,Soltero,3
74010922,2021,Refresco,No Responde,Ciudades Medianas,740109,Mujer,30 a 44,Básica,Soltero,5
74010922,2022,Refresco,Responde,Ciudades Medianas,740109,Mujer,30 a 44,Básica,Soltero,6
74010923,2018,Refresco,Responde,Ciudades Medianas,740109,Mujer,60 0 más,Media,En Pareja,2
74010923,2019,Refresco,Responde,Ciudades Medianas,740109,Mujer,60 0 más,Media,En Pareja,3
74010923,2021,Refresco,Responde,Ciudades Medianas,740109,Mujer,60 0 más,Media,Soltero,5
74010923,2022,Refresco,Responde,Ciudades Medianas,740109,Mujer,60 0 más,Media,Soltero,6
74010924,2018,Refresco,Responde,Ciudades Medianas,740109,Mujer,45 a 59,Básica,Soltero,2
74010924,2019,Refresco,Responde,Ciudades Medianas,740109,Mujer,45 a 59,Básica,En Pareja,3
74010924,2021,Refresco,No Responde,Ciudades Medianas,740109,Mujer,45 a 59,Básica,En Pareja,5
74010924,2022,Refresco,Responde,Ciudades Medianas,740109,Mujer,45 a 59,Básica,Soltero,6
74011121,2018,Refresco,Responde,Ciudades Medianas,740111,Mujer,60 0 más,Universitaria,Soltero,2
74011121,2019,Refresco,Responde,Ciudades Medianas,740111,Mujer,60 0 más,Universitaria,Soltero,3
74011121,2021,Refresco,No Responde,Ciudades Medianas,740111,Mujer,60 0 más,Universitaria,Soltero,5
74011121,2022,Refresco,No Responde,Ciudades Medianas,740111,Mujer,60 0 más,Universitaria,Soltero,6
74011123,2018,Refresco,Responde,Ciudades Medianas,740111,Hombre,30 a 44,Universitaria,Soltero,2
74011123,2019,Refresco,Responde,Ciudades Medianas,740111,Hombre,30 a 44,Universitaria,Soltero,3
74011123,2021,Refresco,Responde,Ciudades Medianas,740111,Hombre,30 a 44,Universitaria,Soltero,5
74011123,2022,Refresco,Responde,Ciudades Medianas,740111,Hombre,30 a 44,Universitaria,Soltero,6
74011125,2018,Refresco,Responde,Ciudades Medianas,740111,Mujer,18 a 29,Universitaria,Soltero,2
74011125,2019,Refresco,Responde,Ciudades Medianas,740111,Mujer,18 a 29,Universitaria,Soltero,3
74011125,2021,Refresco,Responde,Ciudades Medianas,740111,Mujer,18 a 29,Universitaria,Soltero,5
74011125,2022,Refresco,Responde,Ciudades Medianas,740111,Mujer,18 a 29,Universitaria,Soltero,6
74011423,2018,Refresco,Responde,Ciudades Medianas,740114,Mujer,30 a 44,Media,En Pareja,2
74011423,2019,Refresco,No Responde,Ciudades Medianas,740114,Mujer,30 a 44,Media,En Pareja,3
74011423,2021,Refresco,Responde,Ciudades Medianas,740114,Mujer,30 a 44,Media,Soltero,5
74011423,2022,Refresco,No Responde,Ciudades Medianas,740114,Mujer,30 a 44,Media,Soltero,6
74011425,2018,Refresco,Responde,Ciudades Medianas,740114,Mujer,30 a 44,Media,En Pareja,2
74011425,2019,Refresco,Responde,Ciudades Medianas,740114,Mujer,30 a 44,Media,En Pareja,3
74011425,2021,Refresco,Responde,Ciudades Medianas,740114,Mujer,30 a 44,Media,En Pareja,5
74011425,2022,Refresco,No Responde,Ciudades Medianas,740114,Mujer,30 a 44,Media,En Pareja,6
74011521,2018,Refresco,Responde,Ciudades Medianas,740115,Mujer,18 a 29,Universitaria,Soltero,2
74011521,2019,Refresco,Responde,Ciudades Medianas,740115,Mujer,18 a 29,Universitaria,Soltero,3
74011521,2021,Refresco,Responde,Ciudades Medianas,740115,Mujer,18 a 29,Universitaria,Soltero,5
74011521,2022,Refresco,Responde,Ciudades Medianas,740115,Mujer,18 a 29,Universitaria,Soltero,6
74011523,2018,Refresco,Responde,Ciudades Medianas,740115,Mujer,30 a 44,Universitaria,En Pareja,2
74011523,2019,Refresco,Responde,Ciudades Medianas,740115,Mujer,30 a 44,Media,En Pareja,3
74011523,2021,Refresco,Responde,Ciudades Medianas,740115,Mujer,30 a 44,Media,En Pareja,5
74011523,2022,Refresco,Responde,Ciudades Medianas,740115,Mujer,30 a 44,Universitaria,En Pareja,6
74011722,2018,Refresco,Responde,Ciudades Medianas,740117,Hombre,30 a 44,Básica,En Pareja,2
74011722,2019,Refresco,Responde,Ciudades Medianas,740117,Hombre,30 a 44,Media,Soltero,3
74011722,2021,Refresco,Responde,Ciudades Medianas,740117,Hombre,30 a 44,Media,En Pareja,5
74011722,2022,Refresco,No Responde,Ciudades Medianas,740117,Hombre,30 a 44,Media,En Pareja,6
74011724,2018,Refresco,Responde,Ciudades Medianas,740117,Mujer,30 a 44,Universitaria,Soltero,2
74011724,2019,Refresco,Responde,Ciudades Medianas,740117,Mujer,30 a 44,Universitaria,Soltero,3
74011724,2021,Refresco,Responde,Ciudades Medianas,740117,Mujer,30 a 44,Universitaria,Soltero,5
74011724,2022,Refresco,Responde,Ciudades Medianas,740117,Mujer,30 a 44,Universitaria,Soltero,6
74011725,2018,Refresco,Responde,Ciudades Medianas,740117,Hombre,45 a 59,Técnica,En Pareja,2
74011725,2019,Refresco,Responde,Ciudades Medianas,740117,Hombre,45 a 59,Técnica,En Pareja,3
74011725,2021,Refresco,Responde,Ciudades Medianas,740117,Hombre,45 a 59,Técnica,En Pareja,5
74011725,2022,Refresco,No Responde,Ciudades Medianas,740117,Hombre,45 a 59,Técnica,En Pareja,6
74012221,2018,Refresco,Responde,Ciudades Medianas,740122,Hombre,18 a 29,Media,Soltero,2
74012221,2019,Refresco,Responde,Ciudades Medianas,740122,Hombre,18 a 29,Básica,Soltero,3
74012221,2021,Refresco,No Responde,Ciudades Medianas,740122,Hombre,18 a 29,Básica,Soltero,5
74012221,2022,Refresco,Responde,Ciudades Medianas,740122,Hombre,18 a 29,Media,Soltero,6
74012222,2018,Refresco,Responde,Ciudades Medianas,740122,Hombre,45 a 59,Básica,En Pareja,2
74012222,2019,Refresco,Responde,Ciudades Medianas,740122,Hombre,45 a 59,Básica,En Pareja,3
74012222,2021,Refresco,No Responde,Ciudades Medianas,740122,Hombre,45 a 59,Básica,En Pareja,5
74012222,2022,Refresco,Responde,Ciudades Medianas,740122,Hombre,45 a 59,Básica,En Pareja,6
74012224,2018,Refresco,Responde,Ciudades Medianas,740122,Hombre,18 a 29,Media,Soltero,2
74012224,2019,Refresco,Responde,Ciudades Medianas,740122,Hombre,18 a 29,Media,Soltero,3
74012224,2021,Refresco,Responde,Ciudades Medianas,740122,Hombre,18 a 29,Media,Soltero,5
74012224,2022,Refresco,Responde,Ciudades Medianas,740122,Hombre,18 a 29,Media,Soltero,6
74012225,2018,Refresco,Responde,Ciudades Medianas,740122,Hombre,30 a 44,Técnica,Soltero,2
74012225,2019,Refresco,No Responde,Ciudades Medianas,740122,Hombre,30 a 44,Técnica,Soltero,3
74012225,2021,Refresco,No Responde,Ciudades Medianas,740122,Hombre,30 a 44,Técnica,Soltero,5
74012225,2022,Refresco,No Responde,Ciudades Medianas,740122,Hombre,30 a 44,Técnica,Soltero,6
74012321,2018,Refresco,Responde,Ciudades Medianas,740123,Mujer,30 a 44,Media,Soltero,2
