"idencuesta","ola","muestra","segmento_disenno","estrato_disenno","m0_sexo","tramo_etario","tipo_atricion","pd_diseno","pd_nr","pd_atricion","pd_modelob","pd_atricion_trm","pd_nr_trm","pd_modelob_trm","ponderadorlong_total","ponderadorlong_modelob","ponderadorlong_nr","ponderadorlong_panel"
4301143,6,1,430114,5,"Mujer","40 a 49",1,135.753311157227,203.629974365234,253.589966834377,253.589966834377,253.589966834377,203.629974365234,253.589966834377,0.0792686533080832,0.0792207019251715,0.0730207812596421,0.0829314518304875
4301164,6,1,430116,5,"Mujer","40 a 49",1,135.753311157227,135.753311157227,216.582743709312,216.582743709312,216.582743709312,135.753311157227,216.582743709312,0.0677007163884354,0.0676597627095289,0.0486805190158507,0.0708289906003046
4301171,6,1,430117,5,"Hombre","60 o más",1,33.9383239746094,33.9383239746094,61.5468614291502,61.5468614291502,61.5468614291502,33.9383239746094,61.5468614291502,0.0286404373057799,0.0286317012201757,0.0188579323022815,0.032021444322129
4301173,6,1,430117,5,"Mujer","18 a 29",1,169.691604614258,169.691604614258,377.205742039341,377.205742039342,377.205742039341,169.691604614258,377.205742039342,0.331087686509958,0.330787469240884,0.170129058870393,0.383517250071157
4301182,6,1,430118,5,"Mujer","40 a 49",1,101.814979553223,407.259918212891,167.117782261849,167.117782261848,167.117782261849,407.259918212891,167.117782261848,0.0522386658632363,0.0522070655248293,0.14604155157582,0.0546524788921088
4301191,6,1,430119,5,"Mujer","60 o más",2,33.9383239746094,67.8766479492188,55.7859933398126,55.7859933398126,55.7859933398126,67.8766479492188,55.7859933398126,0.0154166402888255,0.0154117121798365,0.0197514186338855,NA
4301201,6,1,430120,5,"Mujer","60 o más",1,101.814971923828,101.814971923828,172.202708998311,172.202708998311,172.202708998311,101.814971923828,172.202708998311,0.0475887774412655,0.047573565133169,0.0296271279508282,0.0426084512526231
4301202,6,1,430120,5,"Mujer","40 a 49",2,67.8766479492188,67.8766479492188,124.92528048887,124.92528048887,124.92528048887,67.8766479492188,124.92528048887,0.0390498838424269,0.0390262616935113,0.0243402567720592,NA
4301211,6,1,430121,5,"Mujer","50 a 59",1,101.814971923828,152.722457885742,145.898747724903,145.898747724903,145.898747724903,152.722457885742,145.898747724903,0.0376838545840121,0.0376644048360844,0.0395568730332815,0.0334142295581682
4301213,6,1,430121,5,"Mujer","60 o más",1,67.8766479492188,101.814971923828,107.11800319496,107.11800319496,107.11800319496,101.814971923828,107.11800319496,0.0296024077881826,0.0295929450330566,0.0296271279508282,0.0265044158942678
4301221,6,1,430122,5,"Mujer","50 a 59",1,101.814971923828,152.722457885742,189.537094389852,189.537094389852,189.537094389852,152.722457885742,189.537094389852,0.048955103553944,0.0489298363822491,0.0395568730332815,0.0434084327692261
4301223,6,1,430122,5,"Mujer","40 a 49",1,101.814971923828,152.722457885742,204.573191489656,204.573191489656,204.573191489656,152.722457885742,204.573191489656,0.063946699448534,0.0639080166585126,0.0547655777371332,0.0669015102908778
4301233,6,1,430123,5,"Mujer","50 a 59",1,33.9383239746094,101.814971923828,52.2468962057567,52.2468962057567,52.2468962057567,101.814971923828,52.2468962057567,0.0134947315846471,0.0134877665559745,0.0263712486888543,0.0119657626315799
4301251,6,1,430125,5,"Mujer","50 a 59",1,169.691619873047,169.691619873047,237.286976524514,237.286976524514,237.286976524514,169.691619873047,237.286976524514,0.0612883116371219,0.0612566789332645,0.0439520811480906,0.0543442738775506
5101014,6,1,510101,2,"Hombre","18 a 29",1,5873.3154296875,29366.578125,14264.0772749427,14264.0772749427,10029.8088493683,10467.8828125,10048.5160552256,14.8240392211695,14.8384387443009,20.0402331209939,21.4426521365944
